FID,lng,lat,Date
9335,-74.33278436,40.80992541,202011
9336,-74.33244272,40.80983081,202011
9334,-74.33312036,40.81002261,202011
9337,-74.33210904,40.80973597,202011
9338,-74.33176847,40.80964951,202011
9339,-74.3313042,40.80958389,20138
9360,-74.3313042,40.80958389,20138
9361,-74.33095038,40.80951557,202011
9362,-74.33070755,40.80948429,202011
9363,-74.33023674,40.80942281,202011
9365,-74.32966551,40.8093881,202011
9364,-74.33001584,40.80939396,202011
9367,-74.32921815,40.80948479,202011
9366,-74.32944102,40.80942871,202011
9368,-74.32910958,40.80962404,202011
9369,-74.32890559,40.80984225,202011
9370,-74.3288594,40.80992526,202011
9371,-74.3287297,40.81026777,202011
9372,-74.32861039,40.81062785,202011
9402,-74.333329,40.81401314,20227
9441,-74.33314739,40.81453448,20227
9442,-74.3329793,40.81482837,202010
9446,-74.33259604,40.81579685,202010
9443,-74.33291692,40.81499815,202010
9444,-74.33282285,40.81526559,202010
9445,-74.33271446,40.81552924,202010
9447,-74.33253518,40.81607169,202010
9466,-74.32921815,40.80948479,202011
9468,-74.32845026,40.80950917,202011
9470,-74.32788108,40.80952442,202011
9467,-74.3288048,40.80950289,202011
9469,-74.32809957,40.80951984,202011
9474,-74.32727887,40.80906955,202011
9472,-74.32755079,40.80920891,202011
9473,-74.32749476,40.80913947,202011
9471,-74.32763055,40.80948648,202011
9475,-74.32715186,40.80906662,202011
9476,-74.32679624,40.80907871,202011
9477,-74.3265756,40.809128,202011
9478,-74.32637295,40.80921544,202011
9479,-74.32629812,40.80927245,202011
9480,-74.32619698,40.8095372,202011
9482,-74.32610084,40.80989341,202011
9481,-74.32614945,40.80971312,202011
9484,-74.32606074,40.81033806,202011
9485,-74.32617236,40.81049626,202011
9483,-74.32604051,40.81024698,202011
9487,-74.32652064,40.81072244,202011
9486,-74.32632041,40.8106274,202011
9489,-74.32680107,40.81086796,202011
9488,-74.32662698,40.81075703,202011
9491,-74.32713861,40.81103068,202011
9490,-74.32695861,40.81097426,202011
9492,-74.32738386,40.81103841,202011
9493,-74.32750174,40.8110121,202011
9494,-74.3277111,40.81091247,202011
9497,-74.32853753,40.81071431,202011
9496,-74.3280908,40.81074692,202011
9495,-74.32798034,40.81077102,202011
9498,-74.32652064,40.81072244,202011
9499,-74.32662698,40.81075703,202011
9500,-74.32652064,40.81072244,202011
9501,-74.32652064,40.81072244,202011
9502,-74.32652064,40.81072244,202011
9503,-74.32641323,40.81068439,202011
9504,-74.32695861,40.81097426,202011
9505,-74.32687626,40.81092943,202011
9506,-74.32695861,40.81097426,202011
9508,-74.33575064,40.80604496,20218
9507,-74.33612799,40.80597048,20227
9509,-74.33562865,40.80603241,20218
9510,-74.33539657,40.80598107,20218
9512,-74.33474614,40.80578959,20218
9511,-74.33496972,40.8058543,20218
9513,-74.33441139,40.80569739,20218
9514,-74.33413195,40.80562756,20218
9515,-74.33380436,40.80552715,20218
9518,-74.33268895,40.80518166,20218
9517,-74.33314319,40.8053246,20218
9516,-74.33347364,40.8054239,20218
9520,-74.33235903,40.8050384,20218
9519,-74.33258834,40.80513875,20218
9527,-74.33453132,40.80551739,201710
9528,-74.33463622,40.80531413,201710
9526,-74.3345085,40.80571893,20218
9529,-74.33475079,40.80504042,201710
9530,-74.33485041,40.80490548,20138
9542,-74.33650516,40.80292577,201710
9544,-74.3365066,40.80247055,201710
9541,-74.33642756,40.80309898,201710
9543,-74.33653667,40.80274119,201710
9540,-74.33624515,40.80338809,201710
9545,-74.33649254,40.80229941,201710
9546,-74.33647742,40.80224769,202011
9547,-74.33656361,40.8020667,202011
9549,-74.33673089,40.80166358,202011
9548,-74.33668149,40.80190872,202011
9550,-74.33681664,40.8014967,202011
9552,-74.33712632,40.80091095,202011
9551,-74.33699412,40.80116391,202011
9554,-74.33739018,40.80035872,20198
9553,-74.33735088,40.80060384,202011
9556,-74.33735088,40.80060384,202011
9555,-74.3374889,40.80020985,20198
9559,-74.33827518,40.80083397,202011
9557,-74.33771087,40.80068822,202011
9558,-74.33815981,40.80080809,202011
9560,-74.33850664,40.80087594,202011
9562,-74.33919482,40.80099671,202011
9563,-74.33966346,40.80105054,202011
9564,-74.33989124,40.80108899,202011
9561,-74.33885015,40.80093384,202011
9565,-74.34023207,40.80118488,20227
9566,-74.33984774,40.80233598,20227
9567,-74.33945349,40.8023019,202011
9568,-74.33922794,40.80226768,202011
9569,-74.33899747,40.80223104,202011
9570,-74.33865584,40.80216934,202011
9571,-74.33842958,40.80213231,202011
9572,-74.3382043,40.80209436,202011
9573,-74.33785452,40.80204072,202011
9574,-74.33762118,40.80202397,202011
9575,-74.33725896,40.80202878,202011
9576,-74.33713858,40.80201954,202011
9577,-74.33701874,40.80199757,202011
9578,-74.33668149,40.80190872,202011
9579,-74.33607984,40.80711403,20227
9580,-74.33566391,40.80712034,20218
9581,-74.33516036,40.80704364,20218
9582,-74.33481649,40.8069807,20218
9583,-74.33435786,40.80689085,20218
9584,-74.33401273,40.80681975,20218
9585,-74.33366545,40.80676773,20218
9586,-74.33323583,40.80674002,20218
9619,-74.33319591,40.80313401,201710
9618,-74.33305502,40.80342006,201710
9620,-74.33332014,40.8028722,201710
9621,-74.3334049,40.80270089,201710
9623,-74.33372506,40.80227684,201710
9622,-74.33351669,40.80250867,201710
9624,-74.33622806,40.80347839,20138
9625,-74.33584543,40.80337141,201710
9626,-74.3356342,40.80331512,201710
9627,-74.33539728,40.80328014,201710
9628,-74.33515329,40.80327201,201710
9629,-74.33489937,40.80326295,201710
9630,-74.33477755,40.80324085,201710
9631,-74.33466433,40.80319966,201710
9632,-74.33456328,40.80314146,201710
9633,-74.33447941,40.80306792,201710
9634,-74.33437684,40.80289136,201710
9635,-74.33435205,40.80279254,201710
9636,-74.33435124,40.80260318,201710
9637,-74.33432967,40.80251642,201710
9638,-74.33425699,40.80243493,201710
9639,-74.3341785,40.80237948,201710
9640,-74.33408102,40.8023404,201710
9641,-74.33384751,40.8022973,201710
9642,-74.33372506,40.80227684,201710
9643,-74.33318409,40.80213115,201710
9644,-74.33287646,40.80204376,201710
9645,-74.33287646,40.80204376,201710
9656,-74.33265914,40.80011629,201710
9657,-74.33265914,40.80011629,201710
9658,-74.33265914,40.80011629,201710
9659,-74.33275053,40.79988942,201710
9660,-74.33282643,40.79972803,201710
9661,-74.3329461,40.79946767,201710
9662,-74.33306845,40.7992049,201710
9663,-74.33317926,40.79902995,201710
9664,-74.33329454,40.79885872,201710
9665,-74.33345189,40.79869136,201710
9666,-74.3335397,40.79858779,201710
9667,-74.33359152,40.79850427,201710
9668,-74.33364925,40.79817477,20218
9669,-74.33369946,40.79800408,20218
9670,-74.33373661,40.79782645,20218
9671,-74.33373249,40.7976452,20218
9672,-74.33365391,40.79737845,20218
9673,-74.3335977,40.79720144,20218
9675,-74.33361712,40.79675524,20218
9674,-74.33358212,40.797022,20218
9676,-74.33363216,40.79666427,20218
9677,-74.33368094,40.79639301,20218
9678,-74.33372461,40.79611645,20218
9680,-74.33558229,40.79592047,20218
9681,-74.33555436,40.79618211,20218
9679,-74.33376776,40.79582698,20218
9682,-74.33552554,40.7964624,20218
9683,-74.33556439,40.79691782,20218
9684,-74.33554362,40.79709863,20218
9685,-74.3355225,40.79727811,20218
9686,-74.33549887,40.79745626,20218
9687,-74.3354091,40.79772078,20218
9688,-74.33531771,40.79788787,20218
9689,-74.33525631,40.79807171,20218
9690,-74.33515714,40.7982381,20218
9691,-74.33500015,40.79849019,20218
9692,-74.33488406,40.79879057,202011
9693,-74.33359152,40.79850427,201710
9694,-74.33406214,40.7985878,20218
9695,-74.33440208,40.7986566,20218
9696,-74.33469798,40.79874507,20218
9697,-74.33488406,40.79879057,202011
9698,-74.33509977,40.79886626,202011
9699,-74.3353093,40.79894184,202011
9700,-74.33560717,40.79906694,202011
9702,-74.33575521,40.79920012,202011
9701,-74.3356922,40.79912691,202011
9703,-74.33579262,40.79928539,202011
9704,-74.33580721,40.7993776,202011
9705,-74.33582431,40.7996561,202011
9706,-74.33581464,40.79993119,202011
9707,-74.33578143,40.80010966,202011
9708,-74.33575342,40.80019656,202011
9709,-74.33567994,40.8003659,202011
9710,-74.33555221,40.80061564,202011
9711,-74.3354602,40.80077954,202011
9712,-74.33535638,40.80097566,202011
9713,-74.33530071,40.8011394,202011
9714,-74.33530384,40.80122904,202011
9715,-74.33533311,40.80131687,202011
9716,-74.33533311,40.80131687,202011
9718,-74.33547005,40.80146616,202011
9717,-74.33538699,40.80139718,202011
9719,-74.33556985,40.80152011,202011
9720,-74.33566785,40.80156568,202011
9721,-74.33576165,40.80161843,202011
9722,-74.33583934,40.80168718,202011
9723,-74.33595024,40.80185465,202011
9724,-74.33615789,40.80216914,202011
9725,-74.33623638,40.80222784,202011
9726,-74.33623638,40.80222784,202011
9727,-74.33649254,40.80229941,201710
9730,-74.33186307,40.80549774,20218
9733,-74.33485041,40.80490548,20138
9732,-74.33235903,40.8050384,20218
9731,-74.3320684,40.80526913,20218
9734,-74.33461564,40.80484871,201710
9735,-74.33439188,40.80473459,201710
9736,-74.33422549,40.80459245,201710
9738,-74.33390909,40.80420196,201710
9737,-74.33415988,40.80451301,201710
9739,-74.33378082,40.80404702,201710
9740,-74.33361801,40.80392016,201710
9741,-74.33361801,40.80392016,201710
9742,-74.33341743,40.80382327,201710
9743,-74.33331817,40.80378877,201710
9746,-74.33337689,40.80700771,20198
9745,-74.33347445,40.80676272,20218
9747,-74.33331781,40.80708772,20198
9748,-74.33315885,40.80727617,20198
9749,-74.3329648,40.80749571,20198
9750,-74.33289383,40.80756389,20198
9751,-74.33275563,40.80764718,20198
9752,-74.33264938,40.80768581,20198
9753,-74.33242222,40.80772004,20198
9754,-74.33230506,40.8077172,20198
9755,-74.33206679,40.80771724,20198
9756,-74.33178699,40.80779769,20198
9757,-74.33148804,40.80793211,20198
9758,-74.33122758,40.80805195,20198
9759,-74.32969791,40.80906879,20198
9760,-74.32971724,40.80894376,20198
9761,-74.32967508,40.80877025,20198
9762,-74.32961502,40.80869384,20198
9763,-74.32961502,40.80869384,20198
9764,-74.3295316,40.80862557,20198
9765,-74.32903152,40.80852805,20198
9766,-74.32877007,40.80847586,20198
9767,-74.32854532,40.80842778,20198
9768,-74.32845554,40.8083731,20198
9770,-74.32827903,40.8081005,20198
9771,-74.32825648,40.80792352,20198
9772,-74.32824225,40.80774279,20198
9769,-74.32838922,40.80828233,20198
9775,-74.32802653,40.80732971,20198
9776,-74.32793631,40.80727211,20198
9777,-74.32777555,40.80721768,20198
9780,-74.32721201,40.80717596,20198
9781,-74.32696559,40.80716023,20198
9782,-74.32673492,40.80711291,20198
9783,-74.32657891,40.80704647,20198
9784,-74.32648869,40.80698381,20198
9785,-74.32637027,40.80682964,20198
9786,-74.32633545,40.80674466,20198
9787,-74.32634359,40.8064823,20198
9788,-74.3264288,40.8062261,20198
9789,-74.32652315,40.80597178,20198
9790,-74.3266165,40.80570653,20198
9791,-74.32670977,40.80543992,20198
9792,-74.32687214,40.80524351,202011
9793,-74.32824824,40.80783258,20198
9794,-74.32858282,40.80781689,20198
9795,-74.32894399,40.80779743,20198
9796,-74.32905918,40.80778627,20198
9797,-74.32916999,40.80776259,20198
9798,-74.32927221,40.80772468,20198
9799,-74.32943592,40.80760174,20198
9800,-74.32943592,40.80760174,20198
9801,-74.32952068,40.80742895,20198
9802,-74.32957877,40.80716914,20198
9803,-74.32959829,40.80708213,20198
9804,-74.32969656,40.80688211,20198
9805,-74.32980979,40.80676294,202011
9810,-74.3335977,40.79720144,20218
9811,-74.33325274,40.79716596,20218
9812,-74.3327729,40.79719282,20218
9813,-74.33243931,40.79728453,20218
9814,-74.33234507,40.79734264,20218
9815,-74.33222003,40.7974982,20218
9816,-74.3321827,40.79758539,20218
9818,-74.33203788,40.79803183,20218
9819,-74.33194793,40.79829601,20218
9820,-74.33186146,40.79856045,20218
9817,-74.33212327,40.79776491,20218
9821,-74.33177106,40.79882072,20218
9853,-74.32809393,40.80621187,202011
9863,-74.33011322,40.79914295,20218
9864,-74.33016272,40.79896365,20218
9865,-74.33019431,40.79887521,20218
9862,-74.33015189,40.79941125,20218
9867,-74.33032562,40.79852365,20218
9869,-74.33052468,40.79800354,20218
9870,-74.33061902,40.7977414,20218
9871,-74.3307523,40.79739991,20218
9872,-74.33080779,40.79724171,20218
9873,-74.33078345,40.79711836,20218
9874,-74.33078345,40.79711836,20218
9875,-74.33069698,40.79705449,20218
9876,-74.33035059,40.79696382,20218
9877,-74.33011089,40.79693147,20218
9878,-74.32988283,40.79693979,20218
9879,-74.32964644,40.79697221,20218
9880,-74.32952999,40.79698079,20218
9881,-74.32920982,40.79698432,20198
9882,-74.32899483,40.79697191,20218
9883,-74.32864154,40.79693299,20218
9884,-74.32840354,40.79691067,20218
9885,-74.32816142,40.79689079,20218
9886,-74.32768434,40.7968466,20218
9887,-74.3274475,40.79681442,20218
9888,-74.32709994,40.79676663,20218
9889,-74.32674495,40.79674315,20218
9890,-74.32638978,40.79674092,20218
9891,-74.32615249,40.79674086,20218
9892,-74.32568158,40.79675317,20218
9893,-74.32534207,40.79677557,20218
9894,-74.32489873,40.79679411,20098
9895,-74.32920982,40.79698432,20198
9908,-74.3276864,40.79988331,20198
9909,-74.32745735,40.80009152,20198
9910,-74.32726643,40.8002659,20198
9911,-74.32706548,40.80047906,20198
9912,-74.3270235,40.80056312,20198
9913,-74.32696827,40.80092913,20198
9914,-74.32694464,40.80120189,20198
9915,-74.32690562,40.80146995,20198
9916,-74.32684565,40.80173254,20198
9917,-74.32680698,40.80190413,20198
9918,-74.32676813,40.80207366,20198
9919,-74.3268409,40.80231878,20198
9920,-74.32692773,40.80237999,20198
9921,-74.32724065,40.8025191,20198
9922,-74.32743139,40.80259925,20198
9923,-74.32763323,40.80269248,20198
9907,-74.32783803,40.79974601,20198
9950,-74.3283134,40.79808767,20138
9949,-74.32863894,40.79811165,20198
9952,-74.32749073,40.79803367,20198
9951,-74.32784689,40.79806252,20198
9953,-74.32713342,40.79801395,20198
9961,-74.32749073,40.79803367,20198
9976,-74.32724065,40.8025191,20198
9977,-74.3269911,40.8026569,20198
9978,-74.32698519,40.80279617,20198
9979,-74.32704203,40.80306516,20198
9980,-74.32709833,40.80328348,20198
9981,-74.32715982,40.80364502,20198
9982,-74.3271643,40.80387236,20198
9983,-74.32715347,40.8039602,20198
9984,-74.32711113,40.80418247,20198
9985,-74.32704194,40.80444557,20198
9986,-74.32696022,40.80469706,20198
9987,-74.32690759,40.80486369,20198
9988,-74.32687214,40.80524351,202011
9991,-74.32652359,40.79529631,20218
9992,-74.32652359,40.79529631,20218
9993,-74.32628487,40.79528014,20218
9994,-74.32641815,40.79519593,20218
9995,-74.31480293,40.80315535,20227
9996,-74.31516027,40.8032206,202010
9997,-74.31551305,40.80328595,202010
9998,-74.3158771,40.80334232,202010
9999,-74.31622146,40.80340885,202010
10000,-74.31660503,40.80351859,20138
10001,-74.31707327,40.8035555,202010
10002,-74.31730816,40.80359453,202010
10003,-74.31772323,40.80366491,202010
10004,-74.31795444,40.80370803,202010
10005,-74.31841552,40.80381534,20198
10006,-74.3186684,40.80386282,20198
10007,-74.31917414,40.8039286,20198
10024,-74.31748575,40.80362198,202010
10027,-74.31660503,40.80351859,20138
10031,-74.31576288,40.8033199,202010
10032,-74.31917414,40.8039286,20198
10033,-74.31931915,40.80373854,20198
10034,-74.31941887,40.80339524,20198
10035,-74.31936409,40.80327484,20198
10036,-74.31936409,40.80327484,20198
10037,-74.31925927,40.80322719,20198
10038,-74.31889352,40.80316373,20198
10039,-74.31860153,40.80311233,20198
10040,-74.31813562,40.8030226,20198
10041,-74.31779251,40.80296062,20198
10047,-74.31748575,40.80362198,202010
10048,-74.31752612,40.80342538,20198
10049,-74.31759361,40.80321211,20198
10050,-74.31769074,40.80294415,20198
10051,-74.31576288,40.8033199,202010
10052,-74.31576055,40.80312054,202010
10053,-74.3158395,40.80286393,202010
10055,-74.31598881,40.80238562,202010
10056,-74.3160572,40.80221485,202010
10057,-74.31619264,40.80206787,202010
10058,-74.31629782,40.80202578,202010
10059,-74.31641481,40.80200863,202010
10060,-74.31653449,40.80201409,202010
10061,-74.31665077,40.80203122,202010
10062,-74.31701061,40.80208248,202010
10063,-74.3174819,40.80215984,202010
10064,-74.31772296,40.80221209,202010
10065,-74.31812452,40.80227946,202010
10067,-74.3190209,40.80243432,202010
10066,-74.31849036,40.80233343,202010
10068,-74.31936015,40.80250398,202010
10069,-74.31982839,40.80256862,202010
10070,-74.32005817,40.80260663,202010
10071,-74.32030074,40.80262862,202010
10072,-74.32057313,40.80256112,202010
10077,-74.32057313,40.80256112,202010
10078,-74.32060875,40.80240343,202010
10079,-74.32063328,40.80223101,202010
10080,-74.32067043,40.80195705,202010
10081,-74.32071948,40.80168678,202010
10082,-74.32076227,40.80150468,202010
10083,-74.32078169,40.80130968,202010
10084,-74.32084426,40.80111441,202010
10085,-74.3209019,40.80065872,202010
10086,-74.32093207,40.80038777,202010
10087,-74.32096716,40.80011857,202010
10088,-74.32101039,40.79976507,202010
10089,-74.32103125,40.79959688,202010
10090,-74.32105363,40.79927705,202010
10091,-74.32108361,40.79900162,202010
10092,-74.32115925,40.79881148,20218
10093,-74.32112175,40.79842158,20218
10094,-74.32117411,40.79806775,20218
10095,-74.32120678,40.79774828,20218
10096,-74.32123757,40.79736257,20218
10097,-74.3212877,40.79725107,20198
10098,-74.32131581,40.79697643,20198
10099,-74.32134499,40.79670865,20198
10100,-74.32137551,40.7964446,20198
10101,-74.32142626,40.79606731,20198
10102,-74.3214524,40.79580709,20198
10103,-74.32150996,40.79545683,20198
10104,-74.32153359,40.79521082,20198
10138,-74.32350596,40.79930112,202010
10139,-74.32315221,40.79952549,202010
10140,-74.32287912,40.79970737,202010
10159,-74.3235747,40.79886307,202010
10160,-74.32351715,40.79877923,202010
10161,-74.32345324,40.79860636,202010
10162,-74.32343847,40.79851888,202010
10163,-74.32343292,40.79843388,202010
10164,-74.32344831,40.79816653,202010
10165,-74.32346881,40.79779448,202010
10166,-74.3234561,40.79770373,202010
10167,-74.32342558,40.79761655,202010
10168,-74.32332586,40.79745236,202010
10169,-74.32325846,40.79737506,202010
10170,-74.32309913,40.79724157,202010
10171,-74.32291501,40.7971333,202010
10172,-74.32266062,40.79701933,20218
10174,-74.32240498,40.79681381,20218
10173,-74.3224739,40.79688951,20218
10175,-74.32237293,40.79672521,20218
10176,-74.32237419,40.79663414,20218
10177,-74.3224364,40.79636205,20218
10178,-74.32248831,40.79618346,20218
10179,-74.32254014,40.79600568,20218
10180,-74.32260324,40.79574351,20218
10181,-74.32265668,40.79539683,20218
10182,-74.32265623,40.79528245,20218
10183,-74.32254014,40.79600568,20218
10187,-74.32268497,40.79706532,20218
10188,-74.32255267,40.79724707,20218
10189,-74.32243953,40.79739228,20218
10190,-74.32234653,40.797554,20218
10191,-74.32227563,40.79772513,20218
10192,-74.32220752,40.79798923,20218
10193,-74.32217672,40.798261,20218
10194,-74.32213743,40.79863429,20218
10195,-74.32203548,40.79890501,202010
10196,-74.3220728,40.79910231,202010
10197,-74.3220967,40.79928765,202010
10198,-74.32213,40.79937725,202010
10199,-74.32224977,40.79962882,202010
10200,-74.3222956,40.79970749,202010
10201,-74.32257791,40.79987072,202010
10203,-74.32177294,40.79885408,20218
10204,-74.32153717,40.79883816,20218
10205,-74.32115925,40.79881148,20218
10206,-74.31972554,40.80020502,20198
10207,-74.31946175,40.80020014,20198
10208,-74.31910844,40.80015357,20198
10209,-74.31876838,40.80008621,20198
10210,-74.31876838,40.80008621,20198
10211,-74.31856931,40.80001393,20198
10212,-74.31856931,40.80001393,20198
10213,-74.31853135,40.79984716,20198
10214,-74.31854523,40.79947736,20198
10215,-74.31851157,40.7992106,20198
10216,-74.31843557,40.79908928,20198
10217,-74.31844256,40.79899548,20198
10218,-74.31836432,40.79891472,20198
10219,-74.31836432,40.79891472,20198
10202,-74.32209133,40.79882477,20218
10220,-74.31834096,40.7988274,20198
10221,-74.31831384,40.79855023,20198
10222,-74.31828931,40.79822011,202010
10223,-74.31835242,40.79785677,202010
10224,-74.31837954,40.79756586,202010
10225,-74.31827758,40.79738325,202010
10226,-74.318257,40.79711928,202010
10227,-74.31825288,40.79693729,202010
10228,-74.31823077,40.79671042,202010
10229,-74.31820275,40.79652895,202010
10230,-74.31816005,40.79634779,202010
10231,-74.31804843,40.79607569,202010
10232,-74.31803465,40.7959664,202010
10233,-74.31803966,40.79588219,202010
10234,-74.31801486,40.79562855,202010
10235,-74.31812273,40.79542629,202110
10236,-74.31803966,40.79588219,202010
10237,-74.31803465,40.7959664,202010
10238,-74.31835224,40.79538652,202110
10239,-74.31846619,40.79536736,202110
10240,-74.31803116,40.79580228,202010
10241,-74.31803116,40.79580228,202010
10242,-74.3189278,40.79529482,202110
10245,-74.31816005,40.79634779,202010
10246,-74.31816005,40.79634779,202010
10248,-74.31803966,40.79588219,202010
10247,-74.31806615,40.79616554,202010
10249,-74.31816005,40.79634779,202010
10250,-74.31816005,40.79634779,202010
10251,-74.31804843,40.79607569,202010
10252,-74.31803116,40.79580228,202010
10256,-74.32108719,40.7986696,20218
10263,-74.31831384,40.79855023,20198
10264,-74.32118369,40.79797769,20218
10265,-74.32076674,40.79793156,20218
10266,-74.32040234,40.7979097,20218
10267,-74.32004546,40.79788782,20218
10268,-74.31946023,40.79783921,20218
10269,-74.31935362,40.79780118,20218
10270,-74.31935362,40.79780118,20218
10271,-74.31920324,40.79767142,20218
10272,-74.31910656,40.79753094,20218
10273,-74.32128287,40.79729474,20198
10274,-74.32105658,40.79729484,20218
10275,-74.32058441,40.79726027,20218
10276,-74.32017883,40.79723714,20218
10277,-74.31989275,40.79721694,20218
10278,-74.31965286,40.79721101,20218
10279,-74.319428,40.79727276,20218
10280,-74.31921881,40.79737506,20218
10281,-74.31910656,40.79753094,20218
10282,-74.31893309,40.79751711,202010
10283,-74.31873831,40.79757609,202010
10285,-74.31837954,40.79756586,202010
10284,-74.31861934,40.79758868,202010
10287,-74.3203822,40.79702182,20218
10286,-74.32037916,40.79719867,20218
10288,-74.32040977,40.79675585,20218
10289,-74.320436,40.7965274,20218
10290,-74.32047198,40.79617076,20218
10291,-74.32047753,40.79589608,20218
10292,-74.32052515,40.79562075,20218
10293,-74.32055406,40.79543082,20218
10294,-74.32059121,40.79514996,202010
10295,-74.3191626,40.79526137,202110
10296,-74.31904542,40.79527753,202110
10297,-74.31904542,40.79527753,202110
10298,-74.3189278,40.79529482,202110
10299,-74.3189278,40.79529482,202110
10301,-74.32043394,40.79657447,20218
10305,-74.31831384,40.79855023,20198
10303,-74.31978945,40.79650534,20218
10302,-74.32014159,40.79652099,20218
10306,-74.31808361,40.79846359,202010
10307,-74.31774069,40.7984401,202010
10308,-74.31749273,40.79842942,202010
10309,-74.31714399,40.79838596,202010
10310,-74.31675944,40.79840268,202010
10311,-74.31651229,40.79839957,202010
10312,-74.31616149,40.79839119,202010
10313,-74.31579564,40.79838004,202010
10314,-74.31685459,40.79564628,202110
10315,-74.31692119,40.79581592,202010
10316,-74.31696022,40.79607055,202010
10317,-74.31704472,40.79635358,202010
10318,-74.31706459,40.79660729,202010
10319,-74.3170867,40.7967954,202010
10320,-74.31709968,40.79697801,202010
10321,-74.31710792,40.79734599,202010
10322,-74.31712662,40.79761634,202010
10323,-74.31714614,40.79788281,202010
10324,-74.31717729,40.79823624,202010
10325,-74.31724684,40.79847339,202010
10326,-74.31725642,40.79884403,202010
10327,-74.31727898,40.79911679,202010
10328,-74.31730207,40.79947913,202010
10330,-74.32104029,40.79951188,202010
10329,-74.31741665,40.79974288,202010
10337,-74.31851157,40.7992106,20198
10338,-74.31696022,40.79607055,202010
10339,-74.31696022,40.79607055,202010
10340,-74.31633783,40.79575179,202110
10341,-74.3208012,40.80120879,202010
10342,-74.32061207,40.80122423,202010
10343,-74.3203395,40.80116278,202010
10344,-74.32011008,40.80112098,202010
10345,-74.31976689,40.80106232,202010
10346,-74.31941708,40.80100899,202010
10347,-74.31894651,40.8009288,202010
10355,-74.31590234,40.8004139,20198
10357,-74.31732302,40.80189402,202010
10358,-74.31741987,40.8016371,202010
10359,-74.31741987,40.8016371,202010
10360,-74.31751126,40.80152244,202010
10361,-74.31761886,40.80149102,202010
10362,-74.31784864,40.80151222,202010
10363,-74.31818252,40.80157284,202010
10364,-74.31852357,40.80163331,202010
10365,-74.31885709,40.80169267,202010
10366,-74.31930438,40.80177604,202010
10367,-74.31961222,40.80183824,202010
10383,-74.32296916,40.80973288,20198
10382,-74.32331808,40.80980423,20138
10384,-74.32275496,40.80967886,20198
10385,-74.32253441,40.80962608,20198
10386,-74.32242225,40.8096032,20198
10387,-74.32230938,40.8095867,20198
10388,-74.32199412,40.80955687,20218
10389,-74.32167555,40.80956255,20218
10390,-74.32144166,40.80958217,20218
10391,-74.32103465,40.80964492,20218
10392,-74.32068162,40.80970778,20218
10393,-74.32033225,40.80976466,20218
10394,-74.31998477,40.80981252,20218
10395,-74.31963352,40.80984381,20218
10396,-74.31939703,40.80983412,20218
10397,-74.31904945,40.80977884,20218
10398,-74.31893389,40.8097545,20218
10399,-74.31856931,40.80961778,20218
10400,-74.31819192,40.80958256,20218
10405,-74.31673787,40.80931744,20138
10407,-74.31607081,40.80921304,20138
10409,-74.31570505,40.80911082,20138
10412,-74.31488278,40.80873524,20218
10413,-74.3146691,40.80865897,20218
10414,-74.31444926,40.80859338,20218
10415,-74.31422663,40.80853358,20218
10416,-74.31394887,40.80846311,20218
10417,-74.31362017,40.80838322,20218
10418,-74.31314189,40.80827155,20218
10419,-74.31286582,40.80820877,20227
10440,-74.32109265,40.80963443,20218
10441,-74.31631644,40.81127027,20218
10442,-74.31645787,40.81099508,20218
10443,-74.31653404,40.81074333,20218
10444,-74.31661684,40.81037511,20218
10445,-74.31658301,40.81029081,20218
10446,-74.31650719,40.81021891,20218
10447,-74.31639924,40.81017731,20218
10448,-74.31627965,40.81015798,20218
10449,-74.31592159,40.81011428,20218
10450,-74.31556917,40.81006669,20218
10451,-74.31533545,40.81003355,20218
10452,-74.31487159,40.80994439,20218
10453,-74.31464852,40.80988935,20218
10454,-74.31453967,40.80985871,20218
10455,-74.31422108,40.80977126,20218
10457,-74.31645787,40.81099508,20218
10458,-74.31617599,40.81091319,20218
10459,-74.31604413,40.81092563,20218
10473,-74.31402961,40.80963527,20218
10474,-74.31391405,40.80937263,20218
10475,-74.31383178,40.8092047,20218
10476,-74.313806,40.80911443,20218
10477,-74.31381522,40.80892943,20218
10478,-74.31391476,40.80866433,20218
10479,-74.31400347,40.80847665,20218
10483,-74.31320338,40.81064848,20218
10485,-74.32349056,40.8094535,20138
10486,-74.32361776,40.80915792,20198
10487,-74.32372087,40.80893363,20198
10488,-74.32386113,40.80857879,20198
10489,-74.32396407,40.80830525,20198
10490,-74.32408643,40.80794905,202011
10491,-74.32418131,40.8076814,202011
10492,-74.32427977,40.80742667,202011
10493,-74.32439873,40.80709631,202011
10494,-74.32453864,40.80674654,202011
10495,-74.32460971,40.80657041,202011
10497,-74.32484941,40.80595916,202011
10496,-74.32470584,40.80631242,202011
10499,-74.32498538,40.80561735,202011
10498,-74.3249195,40.80578666,202011
10500,-74.32508697,40.80535272,202011
10501,-74.32518337,40.80509476,202011
10502,-74.32524997,40.8049303,202011
10503,-74.32537036,40.80470303,202011
10504,-74.32551107,40.80455941,20138
10505,-74.32396407,40.80830525,20198
10506,-74.32380465,40.80827053,202011
10507,-74.32346263,40.80818792,202011
10508,-74.3232453,40.8081346,202011
10509,-74.32313216,40.80811211,202011
10510,-74.32277672,40.80808267,202011
10512,-74.32253951,40.80809648,202011
10511,-74.32265704,40.80808633,202011
